municipality_code,elder.pop,labor,hospitals,elementary,junior,shutdown.0406,X2020.1.25,X2020.1.26,X2020.1.27,X2020.1.28,X2020.1.29,X2020.1.30,X2020.1.31,X2020.2.1,X2020.2.2,X2020.2.3,X2020.2.4,X2020.2.5,X2020.2.6,X2020.2.7,X2020.2.8,X2020.2.9,X2020.2.10,X2020.2.11,X2020.2.12,X2020.2.13,X2020.2.14,X2020.2.15,X2020.2.16,X2020.2.17,X2020.2.18,X2020.2.19,X2020.2.20,X2020.2.21,X2020.2.22,X2020.2.23,X2020.2.24,X2020.2.25,X2020.2.26,X2020.2.27,X2020.2.28,X2020.2.29,X2020.3.1,X2020.3.2,X2020.3.3,X2020.3.4,X2020.3.5,X2020.3.6,X2020.3.7,X2020.3.8,X2020.3.9,X2020.3.10,X2020.3.11,X2020.3.12,X2020.3.13,X2020.3.14,X2020.3.15,X2020.3.16,X2020.3.17,X2020.3.18,X2020.3.19,X2020.3.20,X2020.3.21,X2020.3.22,X2020.3.23,X2020.3.24,X2020.3.25,X2020.3.26,X2020.3.27,X2020.3.28,X2020.3.29,X2020.3.30,X2020.3.31,X2020.4.1,X2020.4.2,X2020.4.3,X2020.4.4,X2020.4.5,X2020.4.6,X2020.4.7,X2020.4.8,X2020.4.9,X2020.4.10,X2020.4.11,X2020.4.12,X2020.4.13,X2020.4.14,X2020.4.15,X2020.4.16,X2020.4.17,X2020.4.18,X2020.4.19,X2020.4.20,X2020.4.21,X2020.4.22,X2020.4.23,X2020.4.24,X2020.4.25,X2020.4.26,X2020.4.27,X2020.4.28,X2020.4.29,X2020.4.30,X2020.5.1,X2020.5.2,X2020.5.3,X2020.5.4,X2020.5.5,X2020.5.6,X2020.5.7,X2020.5.8,X2020.5.9,X2020.5.10,X2020.5.11,X2020.5.12,X2020.5.13,X2020.5.14,X2020.5.15,X2020.5.16,X2020.5.17,X2020.5.18,X2020.5.19,X2020.5.20,X2020.5.21,X2020.5.22,X2020.5.23,X2020.5.24,X2020.5.25,X2020.5.26,X2020.5.27,X2020.5.28,X2020.5.29,X2020.5.30,X2020.5.31,X2020.6.1,X2020.6.2,X2020.6.3,X2020.6.4,X2020.6.5,X2020.6.6,X2020.6.7,X2020.6.8,X2020.6.9,X2020.6.10,X2020.6.11,X2020.6.12,X2020.6.13,X2020.6.14,X2020.6.15,X2020.6.16,X2020.6.17,X2020.6.18,X2020.6.19,X2020.6.20,X2020.6.21,X2020.6.22,X2020.6.23,X2020.6.24,X2020.6.25,X2020.6.26,X2020.6.27,X2020.6.28,X2020.6.29,X2020.6.30,X2020.7.1,X2020.7.2,X2020.7.3,X2020.7.4,X2020.7.5,X2020.7.6,X2020.7.7,X2020.7.8,X2020.7.9,X2020.7.10,X2020.7.11,X2020.7.12,X2020.7.13,X2020.7.14,X2020.7.15,X2020.7.16,X2020.7.17,X2020.7.18,X2020.7.19,X2020.7.20,X2020.7.21,X2020.7.22,X2020.7.23,X2020.7.24,X2020.7.25,X2020.7.26,X2020.7.27,X2020.7.28,X2020.7.29,X2020.7.30,X2020.7.31,X2020.8.1,X2020.8.2,X2020.8.3,X2020.8.4,X2020.8.5,X2020.8.6,X2020.8.7,X2020.8.8,X2020.8.9,X2020.8.10,prec_mean,age.0406,log.number
33100,0.24325132,0.495389687,7.9E-05,0.055219594,0.027205139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.282098189916964,0.141049094958482,0.141049094958482,0,0.141049094958482,0.141049094958482,0.141049094958482,0,0,0,0,0.141049094958482,0,0.141049094958482,0.141049094958482,0,0.141049094958482,0,0,0,0,0.141049094958482,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,4,1,1,0,1,1,8,2,3,1,4,5,1,5,1,3,3,4,2,0,1,1,2,1135.917385,63,2.39789527279837
27140,0.266962147,0.459776483,5.23E-05,0.053993146,0.02638901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,3,0,0.239582073031803,0.119791036515902,0.359373109547705,0.479164146063607,0.119791036515902,0.479164146063607,0.119791036515902,0.119791036515902,0.239582073031803,1.19791036515902,0.479164146063607,1.31770140167492,0.359373109547705,0.239582073031803,0.119791036515902,0.598955182579508,0.71874621909541,0.479164146063607,0.119791036515902,0.359373109547705,0,0.119791036515902,0.119791036515902,0.119791036515902,0,0,0.239582073031803,0.119791036515902,0,1,3,0,4,1,0,0,2,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,2,2,1,0,0,2,6,5,5,5,4,5,7,9,5,8,1,14,2,3,16,3,15,15,12,5,8,13,11,11,11,11,10,1189.217361,42,2.19722457733622
33100,0.24325132,0.495389687,7.9E-05,0.055219594,0.027205139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.282098189916964,0.141049094958482,0.141049094958482,0,0.141049094958482,0.141049094958482,0.141049094958482,0,0,0,0,0.141049094958482,0,0.141049094958482,0.141049094958482,0,0.141049094958482,0,0,0,0,0.141049094958482,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,4,1,1,0,1,1,8,2,3,1,4,5,1,5,1,3,3,4,2,0,1,1,2,1135.917385,63,2.39789527279837
27202,0.258358943,0.457316416,8.64E-05,0.053580752,0.027161505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0.515033837723138,0,0,0,0,0.515033837723138,0.515033837723138,0.515033837723138,0.515033837723138,0,3.09020302633883,0,0,0,0,0,0.515033837723138,1.03006767544628,0,1.03006767544628,1.03006767544628,0.515033837723138,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,2,1,3,3,2,0,2,0,1,2,2,0,1,4,1,2,1,5,3,5,0,4,4,1251.992857,39,1.79175946922805
33202,0.255779493,0.477100005,7.44E-05,0.05703764,0.027485747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,3,0,3,2,0,0,1042.573746,49,1.94591014905531
27203,0.252804827,0.46416371,4.68E-05,0.054100784,0.024776619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.489639233812527,0.489639233812527,0.244819616906263,0.244819616906263,0,0,0,0.73445885071879,0.489639233812527,0.489639233812527,0.979278467625054,0.979278467625054,0.489639233812527,0.244819616906263,1.71373731834384,0.244819616906263,0.979278467625054,0,0.244819616906263,0.244819616906263,0,0.489639233812527,0.244819616906263,0.244819616906263,0.489639233812527,0,0.489639233812527,0,0,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,6,1,5,4,6,0,2,4,1,5,5,6,5,1,8,3,9,5,6,3,4,6,1,5,6,4,3,1299.426471,59,1.94591014905531
12221,0.242674163,0.461367213,5.06E-05,0.05482304,0.029267115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500535573063178,0.500535573063178,0,0,0.500535573063178,0.500535573063178,2.00214229225271,1.00107114612636,0,0,0,0.500535573063178,0,0,0,0,0,0,0,0,0.500535573063178,0,0,0,0.500535573063178,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,3,1,3,0,2,0,1,4,2,0,3,1,1,2,5,6,4,0,0,0,0,1357.832,59,1.94591014905531
27204,0.255576361,0.452463883,2.9E-05,0.053571945,0.02629878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965129858222424,0,0,0,0,0,1.93025971644485,0.965129858222424,0.965129858222424,0.965129858222424,2.89538957466727,0,8.68616872400182,1.93025971644485,0,0,0,0,0.965129858222424,0.965129858222424,0.965129858222424,0,0.965129858222424,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,0,2,0,0,0,0,2,0,1,2,5,1,2,2,0,3,3,0,2,0,6,3,1346.468182,42,1.6094379124341
12221,0.242674163,0.461367213,5.06E-05,0.05482304,0.029267115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500535573063178,0.500535573063178,0,0,0.500535573063178,0.500535573063178,2.00214229225271,1.00107114612636,0,0,0,0.500535573063178,0,0,0,0,0,0,0,0,0.500535573063178,0,0,0,0.500535573063178,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,3,1,3,0,2,0,1,4,2,0,3,1,1,2,5,6,4,0,0,0,0,1357.832,59,1.94591014905531
27205,0.225303631,0.459579991,4.05E-05,0.055494129,0.028207094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,1,1,2,0,0,0,0,1,2,0,0,0,1,0,1,1,1,2,0,0.267696763813822,0.267696763813822,0.267696763813822,0.267696763813822,0.535393527627644,0,0.535393527627644,0.803090291441467,0,0.803090291441467,0.267696763813822,0.803090291441467,1.60618058288293,0,0,0.803090291441467,0.803090291441467,0.267696763813822,0,0.267696763813822,0.803090291441467,0,0.267696763813822,0,0.267696763813822,0,0,0.267696763813822,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,1,10,2,1,4,4,0,1,16,3,17,6,15,2,11,7,4,9,4,15,4,1,14,4,7,1,6,1,1322.278788,61,1.79175946922805
33100,0.24325132,0.495389687,7.9E-05,0.055219594,0.027205139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.282098189916964,0.141049094958482,0.141049094958482,0,0.141049094958482,0.141049094958482,0.141049094958482,0,0,0,0,0.141049094958482,0,0.141049094958482,0.141049094958482,0,0.141049094958482,0,0,0,0,0.141049094958482,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,4,1,1,0,1,1,8,2,3,1,4,5,1,5,1,3,3,4,2,0,1,1,2,1135.917385,63,2.39789527279837
27206,0.237229403,0.460703322,5.31E-05,0.053525607,0.028653908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.68078547014275,0,0,0,1.34039273507138,0,0,0,0,0,0,0,0,0,1.34039273507138,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,6,0,1,1,1,0,1,1,0,0,1,0,0,4,2,2,0,1135.158333,36,1.38629436111989
12206,0.258906673,0.495784287,8.14E-05,0.055639309,0.029168329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47474136723272,0.737370683616361,0,1.47474136723272,0.737370683616361,0.737370683616361,0,0,0.737370683616361,0,0.737370683616361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,2,4,0,4,1,1,5,1,0,1,3,2,0,1,0,0,0,1732.421705,53,1.38629436111989
27207,0.274803953,0.447797083,5.37E-05,0.052817621,0.028607417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.284492593235335,0,0,0.284492593235335,0.284492593235335,0,0,0.853477779706005,0.853477779706005,0.284492593235335,0.56898518647067,0,0,0,0,0.284492593235335,0,0.284492593235335,0,0,0,0.56898518647067,0,0,0.284492593235335,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,0,0,0,1,3,2,2,0,3,2,2,1,1,0,0,1,7,2,5,3,2,0,6,2,5,3,2,4,1515.776471,54,2.07944154167984
33202,0.255779493,0.477100005,7.44E-05,0.05703764,0.027485747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,3,0,3,2,0,0,1042.573746,49,1.94591014905531
27208,0.247998737,0.470494058,0.000102347,0.057856371,0.031078253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31814177755111,0,0,0,0,1.15907088877556,3.47721266632667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,1,0,1,1,1,0,0,0,2,0,0,4,0,1269.492105,65,1.6094379124341
33202,0.255779493,0.477100005,7.44E-05,0.05703764,0.027485747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,3,0,3,2,0,0,1042.573746,49,1.94591014905531
27209,0.27378672,0.44487633,4.86E-05,0.039412232,0.021867027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.39000861805343,0.695004309026716,0.695004309026716,0,0,0.695004309026716,0,0,0.695004309026716,0,0.695004309026716,0,2.08501292708015,0.695004309026716,0,0,0,0,0,0,1.39000861805343,0,0.695004309026716,0,0.695004309026716,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,2,2,0,1,3,1,2,5,1,2,1,1,0,2,2,4,4,1,0,1327.54,56,1.6094379124341
33100,0.24325132,0.495389687,7.9E-05,0.055219594,0.027205139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.282098189916964,0.141049094958482,0.141049094958482,0,0.141049094958482,0.141049094958482,0.141049094958482,0,0,0,0,0.141049094958482,0,0.141049094958482,0.141049094958482,0,0.141049094958482,0,0,0,0,0.141049094958482,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,4,1,1,0,1,1,8,2,3,1,4,5,1,5,1,3,3,4,2,0,1,1,2,1135.917385,63,2.39789527279837
27210,0.260778123,0.438671589,6.19E-05,0.054843894,0.026573666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.249330547480016,0,0.249330547480016,0,0,1.24665273740008,0,0,0.747991642440048,0.249330547480016,0.498661094960032,0.747991642440048,0,0.747991642440048,0.249330547480016,0,0.498661094960032,0,0,0.249330547480016,0.249330547480016,0,0.747991642440048,0.249330547480016,0.249330547480016,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,2,2,1,1,10,0,19,1,1,5,1,6,4,3,6,4,2,0,12,7,3,6,1,1377.277419,51,2.07944154167984
33202,0.255779493,0.477100005,7.44E-05,0.05703764,0.027485747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,3,0,3,2,0,0,1042.573746,49,1.94591014905531
27211,0.231947663,0.473997707,5.33E-05,0.058513996,0.029161259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.708310608367982,0.354155304183991,0,0,0.354155304183991,0.354155304183991,0,1.06246591255197,0,0,0,0,0,0.354155304183991,0.354155304183991,0.354155304183991,0.354155304183991,0,0,0.708310608367982,0.708310608367982,0,0,0.354155304183991,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,2,2,2,1,1,2,1,3,3,0,2,0,7,6,6,4,3,3,1,5,1,0,6,3,0,1,1491.354054,40,1.94591014905531
12221,0.242674163,0.461367213,5.06E-05,0.05482304,0.029267115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500535573063178,0.500535573063178,0,0,0.500535573063178,0.500535573063178,2.00214229225271,1.00107114612636,0,0,0,0.500535573063178,0,0,0,0,0,0,0,0,0.500535573063178,0,0,0,0.500535573063178,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,3,1,3,0,2,0,1,4,2,0,3,1,1,2,5,6,4,0,0,0,0,1357.832,59,1.94591014905531
27212,0.27047247,0.446744792,4.48E-05,0.049636065,0.025211375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.375447251538395,0.375447251538395,0.75089450307679,0,0.375447251538395,0.375447251538395,0.375447251538395,1.50178900615358,0,0.75089450307679,0,0,1.50178900615358,0.375447251538395,0.375447251538395,0,0.75089450307679,0.75089450307679,0.375447251538395,1.12634175461519,0,1.50178900615358,0,0.75089450307679,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,2,3,6,6,3,6,9,1,1,7,7,2,5,0,3,4,4,5,3,4,4,6,17,13,5,0,1250.3025,49,2.07944154167984
